questionID	originalQuestionID	totalPossiblePoint	AnswerKey	isMultipleChoiceQuestion	includesDiagram	examName	grade	year	AnswerKey	Question Topic(s) (J)	Question	subject	category	fold
Mercury_7001838	7001838	1	A	1	0	Mercury	8	2015	A	MAT_CHEM_ATOMIC	Which property of an element is determined by adding the number of protons and number of neutrons? (A) atomic mass (B) atomic radius (C) electrical charge (D) electrical potential		Train	Easy
Mercury_417165	417165	1	C	1	0	Mercury	8	2015	C	OTHER_HIST, EARTH_HUMIMP_WHAT_POLL_WATER	The Water Quality Act of 1987 required the development of standards that would prevent toxic pollutants from reaching dangerous levels in bodies of water. This act affected the amounts of toxic chemicals that could be discharged into bodies of water. Which of the following would have been most regulated by this act? (A) feed lots (B) private homes (C) paper mills (D) grocery stores		Train	Easy
Mercury_7188983	7188983	1	C	1	0	Mercury	8	2015	C	LIFE_REPROD_DNAINHERIT_DOMRECESS	Gregor Mendel cross-pollinated red and white snapdragon flowers. What information indicates that incomplete dominance was achieved? (A) The offspring had heterozygous alleles. (B) The offspring had a recessive allele. (C) The offspring were pink. (D) The offspring were red.		Train	Easy
LEAP__8_10367	10367	1	C	1	0	Louisiana Educational Assessment Program	8	?	C	EARTH_HUMIMP_WHAT_GLOBALWARMING	This in turn causes the average temperature on Earth to rise. Which of the following observations supports that theory? (A) The summer of 1998 was one of the hottest summer seasons on record. (B) Carbon dioxide gas from cars and industry is a product of burning that produces heat. (C) Carbon dioxide in the upper atmosphere absorbs and re-emits heat radiated from Earth's surface. (D) Radiation on Earth's surface is increasing because of a hole in the ozone layers.		Train	Easy
AKDE&ED_2012_8_39	39	1	C	1	0	Alaska Department of Education & Early Development	8	2012	C	SCI_INFERENCE_OBSERV	During a lab investigation, students were asked to determine the best way to clean up an oil spill using different materials. Investigation Materials • filter paper • foam sponge • metal wire screen • thin sock filled with hair The students tested the materials by placing each material into separate buckets containing oil and water. They recorded their observations on which material absorbed the most oil. Why would the students' teacher ask them to repeat their tests? (A) to determine if water and oil can be separated (B) to learn more about how to protect wildlife during an oil spill (C) to improve the chances of obtaining accurate oil cleanup results (D) to increase the total amount of oil removed from each container		Train	Easy
Mercury_7271460	7271460	1	D	1	0	Mercury	8	2015	D	EARTH_INNER_PLATE_GEN, EARTH_INNER_EARTHQUAKES	Which of these provides the best evidence that Earth's crust is divided into tectonic plates? (A) the distribution of water on Earth's surface (B) the distribution of biomes on Earth's surface (C) the distribution of rock types on Earth's surface (D) the distribution of earthquakes on Earth's surface		Train	Easy
Mercury_7008365	7008365	1	A	1	0	Mercury	8	2015	A	EARTH_WEATHER_WATERCYC_SUN	What is the main source of energy for the water cycle? (A) the Sun (B) fossil fuels (C) clouds (D) the ocean		Train	Easy
Mercury_7207218	7207218	1	C	1	0	Mercury	8	2015	C	EARTH_WEATHER_ERO_WEATHERING	Which is the best evidence that rocks found deep underground were once exposed at the surface? (A) The rocks have been melted by a magma. (B) The rocks have been broken by faults. (C) The rocks have been weathered by water. (D) The rocks have been folded by pressure.		Train	Challenge
Mercury_402570	402570	1	B	1	0	Mercury	8	2015	B	MAT_CHEM_CHEMREACT	What is the name of the product formed from the reaction shown below? 4Fe(III) + 3O_{2} -> 2Fe_{2}O_{3} (A) iron (II) oxide (B) iron (III) oxide (C) oxygen ferrite (D) diferrous trioxide		Train	Easy
MCAS_1998_8_4	4	1	B	1	0	MCAS	8	1998	B	EARTH_OUTER_ATMOS	Which statement best describes the relationship between the total amount of water vapor the atmosphere can hold and the temperature of the atmosphere? (A) The amount of water vapor is not related to atmospheric temperature. (B) The amount of water vapor increases as the atmospheric temperature increases. (C) The amount of water vapor increases as the atmospheric temperature decreases. (D) The amount of water vapor decreases as the atmospheric temperature increases.		Train	Challenge
Mercury_7221148	7221148	1	B	1	0	Mercury	8	2015	B	LIFE_FUNCT_ENVCOND_ANIM	A baby kit fox grows to become an adult with a mass of over 3.5 kg. What factor will have the greatest influence on this kit fox's survival?    (A) the size of the fox's ears (B) the conditions of the fox's habitat (C) the average number of fox offspring (D) the social behaviors within the fox population		Train	Easy
Mercury_7126630	7126630	1	A	1	0	Mercury	8	2015	A	LIFE_FUNCT_FEATANDFUNCT_ANIM_SKININTERGUM, LIFE_FUNCT_FEATANDFUNCT_ANIM_DIGEST	The human skin plays an important role in a variety of organ systems. Which organ system is least likely to have a direct interaction with the skin? (A) digestive (B) excretory (C) immune (D) nervous		Train	Challenge
Mercury_7033810	7033810	1	A	1	0	Mercury	8	2015	A	EARTH_HUMIMP_RES_FOSSILFUEL, EARTH_HUMIMP_WHAT_POLL_AIR	How has burning fossil fuels most caused a decline to the quality of air that people breathe? (A) by adding particle pollution (B) by creating a hole in the ozone layer (C) by causing acid precipitation to fall (D) by increasing the levels of carbon dioxide		Train	Challenge
Mercury_7015750	7015750	1	D	1	0	Mercury	8	2015	D	CEL_FEATURES_STELLAR	What is the most common element in a star such as the Sun? (A) helium (B) oxygen (C) nitrogen (D) hydrogen		Train	Challenge
Mercury_7015943	7015943	1	B	1	0	Mercury	8	2015	B	EARTH_HUMIMP_RES_FOSSILFUEL	Gaseous sulfur dioxide is a compound that combines with water in the atmosphere to form acid rain. What is the primary source of sulfur dioxide? (A) volcanic emissions (B) combustion of fossil fuels (C) destruction of tropical forests (D) mining and mineral extraction		Train	Easy
MCAS_2008_8_5706	5706	1	B	1	0	MCAS	8	2008	B	MAT_MEAS_UNIT_DIST	New carpet is being measured for a room that is 5.5 m by 4.6 m. On a measuring tape, what is the smallest unit that is necessary to measure the room accurately for the carpet? (A) millimeters (B) centimeters (C) meters (D) kilometers		Train	Easy
Mercury_LBS10378	LBS10378	1	C	1	0	Mercury	8	2015	C	SCI_INFERENCE_REPORT	The following represents a number displayed on a calculator. 1.454545 E3. Which of the following shows how a student should record this number in a laboratory report? (A) (1.45)^3 (B) 1 5/11 (C) 1.45 x 10^3 (D) 1.45 x 3		Train	Easy
Mercury_417154	417154	1	B	1	0	Mercury	8	2015	B	LIFE_FUNCT_FEATANDFUNCT_PLANT_PHOTOSYNTH, SCI_INFERENCE_INFERENCE	In 2005, a team of scientists discovered a photosynthetic bacteria living near the molten lava of a thermal vent ecosystem deep in the Pacific Ocean. The bacteria lived 2400 meters below the surface of the ocean, yet made energy from photosynthesis. Which conclusion best explains the results? (A) Photosynthesis can occur without light. (B) The hydrothermal vent emits usable light. (C) High water pressure can power photosynthesis. (D) The bacteria used to live at the ocean's surface.		Train	Challenge
MEA_2016_8_11	11	1	D	1	0	MEA	8	2016	D	OTHER_HIST_INVENT	Genetically modified plants with new characteristics have been produced through genetic engineering methods. What impacts have resulted from the use of genetically modified plants? (A) decreases in farm production (B) decreases in corn, soybean, cottonseed, and canola oils (C) increases in time required to plant, grow, and harvest crops (D) increases in resistance to herbicides, insects, and viral diseases		Train	Easy
Mercury_7216703	7216703	1	B	1	0	Mercury	8	2015	B	LIFE_HEALTH_GOODHABITS	Some people suffer from a condition called carpal tunnel syndrome that causes pain in the wrists. Carpal tunnel syndrome can result from repetitive actions of the wrists and hands, such as typing on a computer keyboard. This is an example of using technology in spite of its (A) help to society. (B) negative impact. (C) medical advances. (D) convenient features.		Train	Challenge
Mercury_7205433	7205433	1	D	1	0	Mercury	8	2015	D	ENG_LIGHT_EMSPECTRUM	Visible light is which type of wave? (A) seismic (B) mechanical (C) longitudinal (D) electromagnetic		Train	Easy
NYSEDREGENTS_2007_8_18	18	1	3	1	0	NYSEDREGENTS	8	2007	3	ENG_MEAS_UNIT	Which unit is used to indicate the amount of energy in food? (1) ounce (2) degree (3) calorie (4) gram		Train	Easy
Mercury_7007945	7007945	1	C	1	0	Mercury	8	2015	C	CEL_TIDES	When would the highest tides occur along the Texas coast? (A) at sunrise (B) at sunset (C) during a full moon (D) during a half moon		Train	Easy
MDSA_2007_8_53	53	1	A	1	0	Maryland School Assessment	8	2007	A	SCI_INFERENCE_STEPS	Scientists conduct investigations to answer questions. Before making a valid conclusion, scientists must (A) collect relevant evidence (B) tell people about the data (C) publish results from the investigation (D) discuss the investigation with other scientists		Train	Challenge
Mercury_184293	184293	1	D	1	0	Mercury	8	2015	D	EARTH_HUMIMP_RES_SOLAR, CEL_FEATURES_STELLAR	Which of these statements is most accurate about the Sun? (A) It has an infinite energy supply. (B) It is near the end of its life cycle. (C) It is in its infancy in terms of energy consumption. (D) It has consumed approximately one-half of its expendable energy.		Train	Challenge
MCAS_2008_8_5708	5708	1	A	1	0	MCAS	8	2008	A	OTHER	A shoe manufacturer randomly selects 10% of the production from each shift. Each of these shoes is checked to ensure that it is correctly made. What is this process called? (A) quality control (B) product distribution (C) production selection (D) research and development		Train	Easy
Mercury_184345	184345	1	C	1	0	Mercury	8	2015	C	EARTH_WEATHER_ERO_WEATHERING	Which of the following is the best evidence that an area of land was once covered by a glacier? (A) limestone caverns (B) marine fossils (C) abrasion of surface rocks (D) peeling slabs of rock		Train	Challenge
Mercury_7009695	7009695	1	D	1	0	Mercury	8	2015	D	SCI_INFERENCE_FORMLAWS	The theory of spontaneous generation was eventually disproved scientifically by (A) arguments in philosophy. (B) chemical analysis of material. (C) examining models of the process. (D) conducting a controlled experiment.		Train	Easy
Mercury_7013038	7013038	1	D	1	0	Mercury	8	2015	D	LIFE_INTERDEP_RELSPECIES	The relationship between an owl and a mouse is a (A) parasite-host relationship. (B) symbiotic relationship. (C) mutualistic relationship. (D) predator-prey relationship.		Train	Easy
Mercury_7041598	7041598	1	B	1	0	Mercury	8	2015	B	EARTH_INNER_PLATE_GEN	Which is the best explanation why the remains of a small reptile living millions of years ago have been found only in Brazil and South Africa? (A) subduction (B) plate tectonics (C) mass extinction (D) converging boundaries		Train	Challenge
NYSEDREGENTS_2004_8_17	17	1	2	1	0	NYSEDREGENTS	8	2004	2	LIFE_ENVADP_ADAP_ANIM_BEHAV	Beaver dams can cause floods. This statement shows how (1) animal growth is affected by environmental conditions (2) animal behavior may affect the environment (3) an animal's health depends on its environment (4) an animal's development depends on its environment		Train	Easy
Mercury_7018165	7018165	1	D	1	0	Mercury	8	2015	D	ENG_WAVES_REFLECTION	The action that results when waves made in a pond strike the edges and bounce back is known as (A) amplitude. (B) frequency. (C) vibration. (D) reflection.		Train	Easy
Mercury_7234640	7234640	1	C	1	0	Mercury	8	2015	C	FOR_VELOCITY	Which word best describes the speed of a cart that has a positive velocity and a negative acceleration? (A) slow (B) fast (C) decreasing (D) increasing		Train	Easy
Mercury_400893	400893	1	C	1	0	Mercury	8	2015	C	LIFE_REPROD_DNAINHERIT_DOMRECESS	In humans, the gene for a free earlobe [E] is dominant over the gene for an attached earlobe [e]. If one parent has a free earlobe [ Ee ] and the other parent has an attached earlobe ( ee ), what is the probability that their offspring will have an attached earlobe? (A) 0% (B) 25% (C) 50% (D) 100%		Train	Challenge
Mercury_7221673	7221673	1	D	1	0	Mercury	8	2015	D	MAT_STATES_LIQUID	A student is given a liquid compound in a beaker. Which of the following is the best way to describe this liquid compound? (A) definite shape, indefinite volume (B) indefinite shape, indefinite volume (C) definite shape, definite volume (D) indefinite shape, definite volume		Train	Challenge
Mercury_7057943	7057943	1	B	1	0	Mercury	8	2015	B	EARTH_INNER_CMC_MANTLE	Earth is composed of layers of material with different properties. Which of the following is most likely to be in constant motion? (A) core (B) mantle (C) oceanic crust (D) continental crust		Train	Easy
Mercury_7038430	7038430	1	C	1	0	Mercury	8	2015	C	MAT_STATES_SOLID	Which of these would be the best representation of the particles in a solid material? (A) The football players playing on the field. (B) The planes flying over the football stadium. (C) The spectators sitting in their seats at the football stadium. (D) The spectators arriving at the football stadium and moving to their seats.		Train	Challenge
TIMSS_1995_8_I17	I17	1	B	1	0	TIMSS	8	1995	B	EARTH_WEATHER_WATERCYC_SUN	The source of energy for the Earth's water cycle is the (A) wind (B) Sun's radiation (C) Earth's radiation (D) Sun's gravity		Train	Challenge
Mercury_7008190	7008190	1	A	1	0	Mercury	8	2015	A	CEL_DISTANCES_UNITS	An astronomical unit (AU) refers to the distance between (A) Earth and the Sun. (B) the Moon and the Sun. (C) Earth and the Moon. (D) the Sun and the nearest star.		Train	Easy
MEAP_2005_8_40	40	1	A	1	0	MEAP	8	2005	A	MAT_MIXTURES_COMPOUNDS	Which of the following is NOT a description of compounds? (A) They can exist in the form of atoms or molecules. (B) They consist of atoms of two or more elements bonded together. (C) They have properties that are different from their component elements. (D) They can be broken down into elements by chemical means but not physical means.		Train	Challenge
Mercury_7207515	7207515	1	D	1	0	Mercury	8	2015	D	EARTH_GEO_ROCK_SED	Which of these must occur for sediments to form new rock? (A) precipitation (B) evaporation (C) partial melting (D) recrystallization		Train	Easy
Mercury_7057803	7057803	1	C	1	0	Mercury	8	2015	C	LIFE_INTERDEP_FOODCHAIN_DECOMPOSER	Decomposers are organisms that eat and break down dead plant and animal material. Which organism is a decomposer? (A) algae (B) moss (C) bacteria (D) fish		Train	Easy
